,store_id,product_id,date,units_sold,sales_revenue_usd,discount_percentage,marketing_spend_usd,store_location,product_category,day_of_week,holiday_effect
17372,Spearsland,62375351,2023-07-14,9,3354.3,0,0.0,china,furniture,friday,False
17373,Spearsland,62375351,2023-07-15,12,4472.4,0,29.0,lebanon,furniture,saturday,False
17374,Spearsland,62375351,2023-07-16,10,3540.65,5,44.0,singapore,furniture,sunday,False
17375,Spearsland,62375351,2023-07-17,5,1863.5,0,54.0,cambodia,furniture,monday,False
17376,Spearsland,62375351,2023-07-18,6,2236.2,0,0.0,christmas island,furniture,tuesday,False
17377,Spearsland,62375351,2023-07-19,9,2851.16,15,0.0,bulgaria,furniture,wednesday,False
17378,Spearsland,62375351,2023-07-20,7,2608.9,0,0.0,syrian arab republic,furniture,thursday,False
17379,Spearsland,62375351,2023-07-21,10,3727.0,0,60.0,netherlands antilles,furniture,friday,False
17380,Spearsland,62375351,2023-07-22,10,3727.0,0,0.0,cayman islands,furniture,saturday,False
17381,Spearsland,62375351,2023-07-23,3,950.38,15,53.0,mongolia,furniture,sunday,False
17382,Spearsland,62375351,2023-07-24,6,2236.2,0,0.0,iceland,furniture,monday,False
17383,Spearsland,62375351,2023-07-25,3,1006.29,10,0.0,venezuela,furniture,tuesday,False
17384,Spearsland,62375351,2023-07-26,10,3727.0,0,0.0,nicaragua,furniture,wednesday,False
17385,Spearsland,62375351,2023-07-27,10,3727.0,0,145.0,qatar,furniture,thursday,False
17386,Spearsland,62375351,2023-07-28,10,3354.3,10,0.0,comoros,furniture,friday,False
17387,Spearsland,62375351,2023-07-29,3,1062.2,5,191.0,french southern territories,furniture,saturday,False
17388,Spearsland,62375351,2023-07-30,4,1490.8,0,0.0,dominican republic,furniture,sunday,False
17389,Spearsland,62375351,2023-07-31,6,2124.39,5,61.0,equatorial guinea,furniture,monday,False
17390,Spearsland,62375351,2023-08-01,10,3727.0,0,0.0,central african republic,furniture,tuesday,False
17391,Spearsland,62375351,2023-08-02,5,1863.5,0,109.0,fiji,furniture,wednesday,False
17392,Spearsland,62375351,2023-08-03,2,745.4,0,0.0,ghana,furniture,thursday,False
17393,Spearsland,62375351,2023-08-04,3,1006.29,10,137.0,greece,furniture,friday,False
17394,Spearsland,62375351,2023-08-05,12,4472.4,0,103.0,india,furniture,saturday,False
17395,Spearsland,62375351,2023-08-06,6,2236.2,0,0.0,cayman islands,furniture,sunday,False
17396,Spearsland,62375351,2023-08-07,9,3354.3,0,172.0,ukraine,furniture,monday,False
17397,Spearsland,62375351,2023-08-08,6,2124.39,5,1.0,maldives,furniture,tuesday,False
17398,Spearsland,62375351,2023-08-09,2,745.4,0,0.0,uzbekistan,furniture,wednesday,False
17399,Spearsland,62375351,2023-08-10,1,372.7,0,0.0,saint martin,furniture,thursday,False
17400,Spearsland,62375351,2023-08-11,2,745.4,0,0.0,slovenia,furniture,friday,False
17401,Spearsland,62375351,2023-08-12,10,3167.95,15,173.0,korea,furniture,saturday,False
17402,Spearsland,62375351,2023-08-13,6,2236.2,0,0.0,saudi arabia,furniture,sunday,False
17403,Spearsland,62375351,2023-08-14,9,2851.16,15,0.0,united states minor outlying islands,furniture,monday,False
17404,Spearsland,62375351,2023-08-15,5,1583.98,15,88.0,christmas island,furniture,tuesday,False
17405,Spearsland,62375351,2023-08-16,9,3018.87,10,52.0,sweden,furniture,wednesday,False
17406,Spearsland,62375351,2023-08-17,2,633.59,15,0.0,svalbard & jan mayen islands,furniture,thursday,False
17407,Spearsland,62375351,2023-08-18,6,2236.2,0,157.0,rwanda,furniture,friday,False
17408,Spearsland,62375351,2023-08-19,9,2683.44,20,0.0,switzerland,furniture,saturday,False
17409,Spearsland,62375351,2023-08-20,7,2608.9,0,102.0,china,furniture,sunday,False
17410,Spearsland,62375351,2023-08-21,2,633.59,15,0.0,guernsey,furniture,monday,False
17411,Spearsland,62375351,2023-08-22,6,2236.2,0,185.0,yemen,furniture,tuesday,False
17412,Spearsland,62375351,2023-08-23,7,2608.9,0,0.0,uzbekistan,furniture,wednesday,False
17413,Spearsland,62375351,2023-08-24,9,3354.3,0,82.0,cocos (keeling) islands,furniture,thursday,False
17414,Spearsland,62375351,2023-08-25,6,2236.2,0,0.0,egypt,furniture,friday,False
17415,Spearsland,62375351,2023-08-26,6,1788.96,20,0.0,turkmenistan,furniture,saturday,False
17416,Spearsland,62375351,2023-08-27,9,2851.16,15,0.0,tunisia,furniture,sunday,False
17417,Spearsland,62375351,2023-08-28,3,1118.1,0,0.0,comoros,furniture,monday,False
17418,Spearsland,62375351,2023-08-29,11,4099.7,0,0.0,french guiana,furniture,tuesday,False
17419,Spearsland,62375351,2023-08-30,7,2478.46,5,0.0,sao tome and principe,furniture,wednesday,False
17420,Spearsland,62375351,2023-08-31,9,2683.44,20,0.0,tanzania,furniture,thursday,False
17421,Spearsland,62375351,2023-09-01,7,2608.9,0,0.0,italy,furniture,friday,False
17422,Spearsland,62375351,2023-09-02,6,2236.2,0,23.0,cuba,furniture,saturday,False
17423,Spearsland,62375351,2023-09-03,10,3727.0,0,57.0,bolivia,furniture,sunday,False
17424,Spearsland,62375351,2023-09-04,10,3727.0,0,0.0,svalbard & jan mayen islands,furniture,monday,False
17425,Spearsland,62375351,2023-09-05,5,1863.5,0,104.0,western sahara,furniture,tuesday,False
17426,Spearsland,62375351,2023-09-06,5,1770.32,5,101.0,ghana,furniture,wednesday,False
17427,Spearsland,62375351,2023-09-07,3,1118.1,0,0.0,croatia,furniture,thursday,False
17428,Spearsland,62375351,2023-09-08,7,2608.9,0,0.0,moldova,furniture,friday,False
17429,Spearsland,62375351,2023-09-09,7,2608.9,0,66.0,afghanistan,furniture,saturday,False
17430,Spearsland,62375351,2023-09-10,7,2608.9,0,148.0,armenia,furniture,sunday,False
17431,Spearsland,62375351,2023-09-11,10,3727.0,0,0.0,lao people's democratic republic,furniture,monday,False
17432,Spearsland,62375351,2023-09-12,10,3727.0,0,0.0,serbia,furniture,tuesday,False
17433,Spearsland,62375351,2023-09-13,7,2608.9,0,36.0,senegal,furniture,wednesday,False
17434,Spearsland,62375351,2023-09-14,5,1863.5,0,0.0,guam,furniture,thursday,False
17435,Spearsland,62375351,2023-09-15,3,1118.1,0,93.0,malaysia,furniture,friday,False
17436,Spearsland,62375351,2023-09-16,9,2683.44,20,95.0,saint lucia,furniture,saturday,False
17437,Spearsland,62375351,2023-09-17,9,2683.44,20,0.0,central african republic,furniture,sunday,False
17438,Spearsland,62375351,2023-09-18,6,2236.2,0,11.0,zambia,furniture,monday,False
17439,Spearsland,62375351,2023-09-19,3,1118.1,0,0.0,burundi,furniture,tuesday,False
17440,Spearsland,62375351,2023-09-20,10,3727.0,0,0.0,dominican republic,furniture,wednesday,False
17441,Spearsland,62375351,2023-09-21,6,2236.2,0,187.0,equatorial guinea,furniture,thursday,False
17442,Spearsland,62375351,2023-09-22,7,2608.9,0,24.0,samoa,furniture,friday,False
17443,Spearsland,62375351,2023-09-23,1,335.43,10,0.0,zambia,furniture,saturday,False
17444,Spearsland,62375351,2023-09-24,14,5217.8,0,61.0,eritrea,furniture,sunday,False
17445,Spearsland,62375351,2023-09-25,2,745.4,0,0.0,french polynesia,furniture,monday,False
17446,Spearsland,62375351,2023-09-26,6,2236.2,0,0.0,chad,furniture,tuesday,False
17447,Spearsland,62375351,2023-09-27,9,3354.3,0,171.0,tokelau,furniture,wednesday,False
17448,Spearsland,62375351,2023-09-28,5,1863.5,0,135.0,bouvet island (bouvetoya),furniture,thursday,False
17449,Spearsland,62375351,2023-09-29,6,2236.2,0,109.0,hong kong,furniture,friday,False
17450,Spearsland,62375351,2023-09-30,10,3727.0,0,130.0,egypt,furniture,saturday,False
17451,Spearsland,62375351,2023-10-01,11,3484.74,15,25.0,timor-leste,furniture,sunday,False
17452,Spearsland,62375351,2023-10-02,4,1490.8,0,101.0,guadeloupe,furniture,monday,False
17453,Spearsland,62375351,2023-10-03,9,3354.3,0,0.0,timor-leste,furniture,tuesday,False
17454,Spearsland,62375351,2023-10-04,8,2981.6,0,68.0,saint pierre and miquelon,furniture,wednesday,False
17455,Spearsland,62375351,2023-10-05,9,3354.3,0,59.0,thailand,furniture,thursday,False
17456,Spearsland,62375351,2023-10-06,1,372.7,0,0.0,sudan,furniture,friday,False
17457,Spearsland,62375351,2023-10-07,13,4845.1,0,95.0,bouvet island (bouvetoya),furniture,saturday,False
17458,Spearsland,62375351,2023-10-08,6,2012.58,10,0.0,belgium,furniture,sunday,False
17459,Spearsland,62375351,2023-10-09,5,1863.5,0,0.0,costa rica,furniture,monday,False
17460,Spearsland,62375351,2023-10-10,9,3354.3,0,0.0,northern mariana islands,furniture,tuesday,False
17461,Spearsland,62375351,2023-10-11,9,3354.3,0,55.0,cambodia,furniture,wednesday,False
17462,Spearsland,62375351,2023-10-12,1,372.7,0,0.0,new zealand,furniture,thursday,False
17463,Spearsland,62375351,2023-10-13,18,5366.88,20,0.0,turkmenistan,furniture,friday,False
17464,Spearsland,62375351,2023-10-14,6,2236.2,0,0.0,myanmar,furniture,saturday,False
17465,Spearsland,62375351,2023-10-15,10,3727.0,0,126.0,heard island and mcdonald islands,furniture,sunday,False
17466,Spearsland,62375351,2023-10-16,9,3354.3,0,0.0,samoa,furniture,monday,False
17467,Spearsland,62375351,2023-10-17,11,3689.73,10,113.0,puerto rico,furniture,tuesday,False
17468,Spearsland,62375351,2023-10-18,5,1863.5,0,123.0,faroe islands,furniture,wednesday,False
17469,Spearsland,62375351,2023-10-19,7,2608.9,0,161.0,cambodia,furniture,thursday,False
17470,Spearsland,62375351,2023-10-20,9,3354.3,0,0.0,qatar,furniture,friday,False
17471,Spearsland,62375351,2023-10-21,8,2534.36,15,0.0,sao tome and principe,furniture,saturday,False
17472,Spearsland,62375351,2023-10-22,6,2236.2,0,0.0,norway,furniture,sunday,False
17473,Spearsland,62375351,2023-10-23,7,2608.9,0,0.0,panama,furniture,monday,False
17474,Spearsland,62375351,2023-10-24,7,2608.9,0,0.0,israel,furniture,tuesday,False
17475,Spearsland,62375351,2023-10-25,7,2608.9,0,0.0,seychelles,furniture,wednesday,False
17476,Spearsland,62375351,2023-10-26,11,3689.73,10,32.0,belize,furniture,thursday,False
17477,Spearsland,62375351,2023-10-27,9,3354.3,0,0.0,malta,furniture,friday,False
17478,Spearsland,62375351,2023-10-28,8,2981.6,0,31.0,guam,furniture,saturday,False
17479,Spearsland,62375351,2023-10-29,6,2236.2,0,0.0,lao people's democratic republic,furniture,sunday,False
17480,Spearsland,62375351,2023-10-30,4,1490.8,0,0.0,italy,furniture,monday,False
17481,Spearsland,62375351,2023-10-31,5,1863.5,0,0.0,saint vincent and the grenadines,furniture,tuesday,False
17482,Spearsland,62375351,2023-11-01,8,2981.6,0,0.0,spain,furniture,wednesday,False
17483,Spearsland,62375351,2023-11-02,7,2608.9,0,0.0,gabon,furniture,thursday,False
17484,Spearsland,62375351,2023-11-03,8,2981.6,0,28.0,germany,furniture,friday,False
17485,Spearsland,62375351,2023-11-04,6,2236.2,0,64.0,bermuda,furniture,saturday,False
17486,Spearsland,62375351,2023-11-05,5,1863.5,0,6.0,mozambique,furniture,sunday,False
17487,Spearsland,62375351,2023-11-06,5,1863.5,0,0.0,ecuador,furniture,monday,False
17488,Spearsland,62375351,2023-11-07,9,3186.58,5,0.0,panama,furniture,tuesday,False
17489,Spearsland,62375351,2023-11-08,2,745.4,0,0.0,kazakhstan,furniture,wednesday,False
17490,Spearsland,62375351,2023-11-09,11,4099.7,0,0.0,christmas island,furniture,thursday,False
17491,Spearsland,62375351,2023-11-10,5,1863.5,0,58.0,saint barthelemy,furniture,friday,False
17492,Spearsland,62375351,2023-11-11,8,2981.6,0,0.0,norfolk island,furniture,saturday,False
17493,Spearsland,62375351,2023-11-12,15,4751.92,15,0.0,cayman islands,furniture,sunday,False
17494,Spearsland,62375351,2023-11-13,11,4099.7,0,0.0,taiwan,furniture,monday,False
17495,Spearsland,62375351,2023-11-14,5,1677.15,10,0.0,antarctica (the territory south of 60 deg s),furniture,tuesday,False
17496,Spearsland,62375351,2023-11-15,8,2981.6,0,0.0,azerbaijan,furniture,wednesday,False
17497,Spearsland,62375351,2023-11-16,5,1863.5,0,0.0,namibia,furniture,thursday,False
17498,Spearsland,62375351,2023-11-17,7,2608.9,0,0.0,korea,furniture,friday,False
17499,Spearsland,62375351,2023-11-18,8,2981.6,0,92.0,lebanon,furniture,saturday,False
17500,Spearsland,62375351,2023-11-19,8,2683.44,10,7.0,united kingdom,furniture,sunday,False
17501,Spearsland,62375351,2023-11-20,5,1863.5,0,0.0,chile,furniture,monday,False
17502,Spearsland,62375351,2023-11-21,11,4099.7,0,46.0,lao people's democratic republic,furniture,tuesday,False
17503,Spearsland,62375351,2023-11-22,5,1863.5,0,0.0,brunei darussalam,furniture,wednesday,False
17504,Spearsland,62375351,2023-11-23,8,2981.6,0,179.0,slovakia (slovak republic),furniture,thursday,False
17505,Spearsland,62375351,2023-11-24,16,5963.2,0,139.0,mauritania,furniture,friday,True
17506,Spearsland,62375351,2023-11-25,11,4099.7,0,0.0,lithuania,furniture,saturday,False
17507,Spearsland,62375351,2023-11-26,5,1863.5,0,0.0,australia,furniture,sunday,False
17508,Spearsland,62375351,2023-11-27,7,2478.46,5,0.0,madagascar,furniture,monday,False
17509,Spearsland,62375351,2023-11-28,8,2981.6,0,0.0,saint vincent and the grenadines,furniture,tuesday,False
17510,Spearsland,62375351,2023-11-29,7,2608.9,0,19.0,latvia,furniture,wednesday,False
17511,Spearsland,62375351,2023-11-30,8,2981.6,0,198.0,french southern territories,furniture,thursday,False
17512,Spearsland,62375351,2023-12-01,9,3354.3,0,40.0,aruba,furniture,friday,False
17513,Spearsland,62375351,2023-12-02,10,3727.0,0,0.0,aruba,furniture,saturday,False
17514,Spearsland,62375351,2023-12-03,5,1863.5,0,0.0,uruguay,furniture,sunday,False
17515,Spearsland,62375351,2023-12-04,7,2608.9,0,0.0,saint helena,furniture,monday,False
17516,Spearsland,62375351,2023-12-05,9,2851.16,15,0.0,tunisia,furniture,tuesday,False
17517,Spearsland,62375351,2023-12-06,14,5217.8,0,187.0,bahamas,furniture,wednesday,False
17518,Spearsland,62375351,2023-12-07,7,2478.46,5,0.0,finland,furniture,thursday,False
17519,Spearsland,62375351,2023-12-08,5,1863.5,0,0.0,france,furniture,friday,False
17520,Spearsland,62375351,2023-12-09,16,5963.2,0,77.0,kiribati,furniture,saturday,False
17521,Spearsland,62375351,2023-12-10,10,3167.95,15,164.0,luxembourg,furniture,sunday,False
17522,Spearsland,62375351,2023-12-11,15,5590.5,0,39.0,bosnia and herzegovina,furniture,monday,False
17523,Spearsland,62375351,2023-12-12,7,2608.9,0,0.0,faroe islands,furniture,tuesday,False
17524,Spearsland,62375351,2023-12-13,11,4099.7,0,96.0,papua new guinea,furniture,wednesday,False
17525,Spearsland,62375351,2023-12-14,7,2217.56,15,0.0,equatorial guinea,furniture,thursday,False
17526,Spearsland,62375351,2023-12-15,2,633.59,15,168.0,antarctica (the territory south of 60 deg s),furniture,friday,False
17527,Spearsland,62375351,2023-12-16,16,5963.2,0,0.0,solomon islands,furniture,saturday,False
17528,Spearsland,62375351,2023-12-17,8,2981.6,0,0.0,burkina faso,furniture,sunday,False
17529,Spearsland,62375351,2023-12-18,7,2608.9,0,129.0,latvia,furniture,monday,False
17530,Spearsland,62375351,2023-12-19,5,1863.5,0,66.0,norway,furniture,tuesday,False
17531,Spearsland,62375351,2023-12-20,9,3354.3,0,53.0,british indian ocean territory (chagos archipelago),furniture,wednesday,False
17532,Spearsland,62375351,2023-12-21,4,1416.26,5,113.0,uruguay,furniture,thursday,False
17533,Spearsland,62375351,2023-12-22,12,4472.4,0,0.0,hong kong,furniture,friday,False
17534,Spearsland,62375351,2023-12-23,8,2981.6,0,30.0,jamaica,furniture,saturday,False
17535,Spearsland,62375351,2023-12-24,5,1490.8,20,0.0,germany,furniture,sunday,False
17536,Spearsland,62375351,2023-12-25,30,11181.0,0,0.0,turkmenistan,furniture,monday,True
17537,Spearsland,62375351,2023-12-26,2,745.4,0,136.0,slovakia (slovak republic),furniture,tuesday,False
17538,Spearsland,62375351,2023-12-27,5,1863.5,0,92.0,serbia,furniture,wednesday,False
17539,Spearsland,62375351,2023-12-28,5,1863.5,0,100.0,saint lucia,furniture,thursday,False
17540,Spearsland,62375351,2023-12-29,11,4099.7,0,0.0,mexico,furniture,friday,False
17541,Spearsland,62375351,2023-12-30,10,2981.6,20,0.0,timor-leste,furniture,saturday,False
17542,Spearsland,62375351,2023-12-31,8,2981.6,0,0.0,montserrat,furniture,sunday,False
17543,Spearsland,62375351,2024-01-01,3,1118.1,0,0.0,bahamas,furniture,monday,False
17544,Spearsland,6741754,2022-01-01,4,1846.04,0,87.0,tuvalu,groceries,saturday,False
17545,Spearsland,6741754,2022-01-02,3,1176.85,15,193.0,iran,groceries,sunday,False
17546,Spearsland,6741754,2022-01-03,8,2953.66,20,0.0,singapore,groceries,monday,False
17547,Spearsland,6741754,2022-01-04,2,923.02,0,79.0,nepal,groceries,tuesday,False
17548,Spearsland,6741754,2022-01-05,5,2307.55,0,0.0,brunei darussalam,groceries,wednesday,False
17549,Spearsland,6741754,2022-01-06,5,2307.55,0,25.0,guinea,groceries,thursday,False
17550,Spearsland,6741754,2022-01-07,2,830.72,10,39.0,mauritania,groceries,friday,False
17551,Spearsland,6741754,2022-01-08,4,1846.04,0,81.0,macao,groceries,saturday,False
17552,Spearsland,6741754,2022-01-09,6,2769.06,0,0.0,slovakia (slovak republic),groceries,sunday,False
17553,Spearsland,6741754,2022-01-10,5,2307.55,0,198.0,finland,groceries,monday,False
17554,Spearsland,6741754,2022-01-11,10,4615.1,0,0.0,kenya,groceries,tuesday,False
17555,Spearsland,6741754,2022-01-12,5,2307.55,0,0.0,turkey,groceries,wednesday,False
17556,Spearsland,6741754,2022-01-13,4,1569.13,15,0.0,united arab emirates,groceries,thursday,False
17557,Spearsland,6741754,2022-01-14,6,2769.06,0,0.0,kyrgyz republic,groceries,friday,False
17558,Spearsland,6741754,2022-01-15,10,4615.1,0,0.0,burkina faso,groceries,saturday,False
17559,Spearsland,6741754,2022-01-16,2,830.72,10,38.0,palau,groceries,sunday,False
17560,Spearsland,6741754,2022-01-17,3,1384.53,0,0.0,turkey,groceries,monday,False
17561,Spearsland,6741754,2022-01-18,4,1661.44,10,0.0,saint barthelemy,groceries,tuesday,False
17562,Spearsland,6741754,2022-01-19,4,1753.74,5,113.0,belgium,groceries,wednesday,False
17563,Spearsland,6741754,2022-01-20,5,2076.8,10,0.0,afghanistan,groceries,thursday,False
17564,Spearsland,6741754,2022-01-21,6,2769.06,0,0.0,saudi arabia,groceries,friday,False
17565,Spearsland,6741754,2022-01-22,8,3692.08,0,0.0,cambodia,groceries,saturday,False
17566,Spearsland,6741754,2022-01-23,6,2769.06,0,133.0,singapore,groceries,sunday,False
17567,Spearsland,6741754,2022-01-24,6,2769.06,0,159.0,montserrat,groceries,monday,False
17568,Spearsland,6741754,2022-01-25,5,2307.55,0,145.0,turks and caicos islands,groceries,tuesday,False
17569,Spearsland,6741754,2022-01-26,5,2307.55,0,76.0,cameroon,groceries,wednesday,False
17570,Spearsland,6741754,2022-01-27,4,1846.04,0,0.0,bahamas,groceries,thursday,False
17571,Spearsland,6741754,2022-01-28,3,1246.08,10,0.0,azerbaijan,groceries,friday,False
17572,Spearsland,6741754,2022-01-29,12,5538.12,0,139.0,guernsey,groceries,saturday,False
17573,Spearsland,6741754,2022-01-30,8,3692.08,0,0.0,norfolk island,groceries,sunday,False
17574,Spearsland,6741754,2022-01-31,5,2307.55,0,152.0,india,groceries,monday,False
17575,Spearsland,6741754,2022-02-01,7,3230.57,0,27.0,angola,groceries,tuesday,False
17576,Spearsland,6741754,2022-02-02,4,1846.04,0,156.0,spain,groceries,wednesday,False
17577,Spearsland,6741754,2022-02-03,5,2307.55,0,96.0,kiribati,groceries,thursday,False
17578,Spearsland,6741754,2022-02-04,4,1846.04,0,6.0,cuba,groceries,friday,False
17579,Spearsland,6741754,2022-02-05,4,1661.44,10,65.0,macao,groceries,saturday,False
17580,Spearsland,6741754,2022-02-06,4,1476.83,20,0.0,burundi,groceries,sunday,False
17581,Spearsland,6741754,2022-02-07,5,2307.55,0,49.0,serbia,groceries,monday,False
17582,Spearsland,6741754,2022-02-08,5,2307.55,0,0.0,singapore,groceries,tuesday,False
17583,Spearsland,6741754,2022-02-09,4,1569.13,15,48.0,christmas island,groceries,wednesday,False
17584,Spearsland,6741754,2022-02-10,9,3738.23,10,83.0,faroe islands,groceries,thursday,False
17585,Spearsland,6741754,2022-02-11,4,1846.04,0,0.0,bolivia,groceries,friday,False
17586,Spearsland,6741754,2022-02-12,1,461.51,0,0.0,senegal,groceries,saturday,False
17587,Spearsland,6741754,2022-02-13,9,4153.59,0,196.0,vanuatu,groceries,sunday,False
17588,Spearsland,6741754,2022-02-14,6,2769.06,0,0.0,mauritania,groceries,monday,False
17589,Spearsland,6741754,2022-02-15,6,2769.06,0,52.0,el salvador,groceries,tuesday,False
17590,Spearsland,6741754,2022-02-16,4,1846.04,0,0.0,monaco,groceries,wednesday,False
17591,Spearsland,6741754,2022-02-17,2,923.02,0,0.0,burundi,groceries,thursday,False
17592,Spearsland,6741754,2022-02-18,4,1846.04,0,105.0,kazakhstan,groceries,friday,False
17593,Spearsland,6741754,2022-02-19,10,4615.1,0,0.0,philippines,groceries,saturday,False
17594,Spearsland,6741754,2022-02-20,10,3692.08,20,0.0,spain,groceries,sunday,False
17595,Spearsland,6741754,2022-02-21,6,2769.06,0,0.0,maldives,groceries,monday,False
17596,Spearsland,6741754,2022-02-22,3,1176.85,15,106.0,moldova,groceries,tuesday,False
17597,Spearsland,6741754,2022-02-23,6,2769.06,0,120.0,yemen,groceries,wednesday,False
17598,Spearsland,6741754,2022-02-24,5,2307.55,0,94.0,georgia,groceries,thursday,False
17599,Spearsland,6741754,2022-02-25,8,3692.08,0,64.0,norway,groceries,friday,False
17600,Spearsland,6741754,2022-02-26,14,6461.14,0,0.0,equatorial guinea,groceries,saturday,False
17601,Spearsland,6741754,2022-02-27,4,1661.44,10,0.0,djibouti,groceries,sunday,False
17602,Spearsland,6741754,2022-02-28,5,2307.55,0,61.0,serbia,groceries,monday,False
17603,Spearsland,6741754,2022-03-01,5,2307.55,0,0.0,andorra,groceries,tuesday,False
17604,Spearsland,6741754,2022-03-02,5,2307.55,0,0.0,gibraltar,groceries,wednesday,False
17605,Spearsland,6741754,2022-03-03,6,2769.06,0,91.0,kazakhstan,groceries,thursday,False
17606,Spearsland,6741754,2022-03-04,8,3507.48,5,67.0,bulgaria,groceries,friday,False
17607,Spearsland,6741754,2022-03-05,7,3230.57,0,0.0,hong kong,groceries,saturday,False
17608,Spearsland,6741754,2022-03-06,6,2492.15,10,173.0,iceland,groceries,sunday,False
17609,Spearsland,6741754,2022-03-07,5,2307.55,0,163.0,armenia,groceries,monday,False
17610,Spearsland,6741754,2022-03-08,5,2307.55,0,0.0,sierra leone,groceries,tuesday,False
17611,Spearsland,6741754,2022-03-09,7,2907.51,10,3.0,burundi,groceries,wednesday,False
17612,Spearsland,6741754,2022-03-10,7,3230.57,0,89.0,saint vincent and the grenadines,groceries,thursday,False
17613,Spearsland,6741754,2022-03-11,2,923.02,0,117.0,malaysia,groceries,friday,False
17614,Spearsland,6741754,2022-03-12,3,1384.53,0,0.0,cambodia,groceries,saturday,False
17615,Spearsland,6741754,2022-03-13,6,2769.06,0,195.0,trinidad and tobago,groceries,sunday,False
17616,Spearsland,6741754,2022-03-14,3,1384.53,0,167.0,vanuatu,groceries,monday,False
17617,Spearsland,6741754,2022-03-15,7,3230.57,0,0.0,egypt,groceries,tuesday,False
17618,Spearsland,6741754,2022-03-16,6,2769.06,0,0.0,guinea,groceries,wednesday,False
17619,Spearsland,6741754,2022-03-17,3,1384.53,0,41.0,indonesia,groceries,thursday,False
17620,Spearsland,6741754,2022-03-18,5,2307.55,0,77.0,antarctica (the territory south of 60 deg s),groceries,friday,False
17621,Spearsland,6741754,2022-03-19,3,1384.53,0,39.0,paraguay,groceries,saturday,False
17622,Spearsland,6741754,2022-03-20,6,2492.15,10,119.0,bermuda,groceries,sunday,False
17623,Spearsland,6741754,2022-03-21,3,1384.53,0,182.0,ecuador,groceries,monday,False
17624,Spearsland,6741754,2022-03-22,4,1476.83,20,0.0,nauru,groceries,tuesday,False
17625,Spearsland,6741754,2022-03-23,7,3230.57,0,0.0,swaziland,groceries,wednesday,False
17626,Spearsland,6741754,2022-03-24,2,923.02,0,67.0,bangladesh,groceries,thursday,False
17627,Spearsland,6741754,2022-03-25,7,3230.57,0,196.0,martinique,groceries,friday,False
17628,Spearsland,6741754,2022-03-26,4,1661.44,10,0.0,papua new guinea,groceries,saturday,False
17629,Spearsland,6741754,2022-03-27,6,2769.06,0,0.0,seychelles,groceries,sunday,False
17630,Spearsland,6741754,2022-03-28,5,2192.17,5,0.0,ecuador,groceries,monday,False
17631,Spearsland,6741754,2022-03-29,8,3692.08,0,88.0,japan,groceries,tuesday,False
17632,Spearsland,6741754,2022-03-30,3,1384.53,0,0.0,serbia,groceries,wednesday,False
17633,Spearsland,6741754,2022-03-31,4,1846.04,0,47.0,mongolia,groceries,thursday,False
17634,Spearsland,6741754,2022-04-01,3,1384.53,0,31.0,moldova,groceries,friday,False
17635,Spearsland,6741754,2022-04-02,6,2769.06,0,99.0,south georgia and the south sandwich islands,groceries,saturday,False
17636,Spearsland,6741754,2022-04-03,6,2353.7,15,0.0,mexico,groceries,sunday,False
17637,Spearsland,6741754,2022-04-04,6,2769.06,0,105.0,uzbekistan,groceries,monday,False
17638,Spearsland,6741754,2022-04-05,5,2307.55,0,0.0,syrian arab republic,groceries,tuesday,False
17639,Spearsland,6741754,2022-04-06,2,923.02,0,0.0,uruguay,groceries,wednesday,False
17640,Spearsland,6741754,2022-04-07,5,2307.55,0,0.0,bulgaria,groceries,thursday,False
17641,Spearsland,6741754,2022-04-08,5,2307.55,0,0.0,aruba,groceries,friday,False
17642,Spearsland,6741754,2022-04-09,6,2353.7,15,139.0,san marino,groceries,saturday,False
17643,Spearsland,6741754,2022-04-10,10,4615.1,0,80.0,burkina faso,groceries,sunday,False
17644,Spearsland,6741754,2022-04-11,3,1384.53,0,0.0,germany,groceries,monday,False
17645,Spearsland,6741754,2022-04-12,4,1846.04,0,0.0,iraq,groceries,tuesday,False
17646,Spearsland,6741754,2022-04-13,4,1846.04,0,179.0,madagascar,groceries,wednesday,False
17647,Spearsland,6741754,2022-04-14,3,1384.53,0,34.0,saint barthelemy,groceries,thursday,False
17648,Spearsland,6741754,2022-04-15,7,3230.57,0,0.0,georgia,groceries,friday,False
17649,Spearsland,6741754,2022-04-16,10,4615.1,0,0.0,svalbard & jan mayen islands,groceries,saturday,False
17650,Spearsland,6741754,2022-04-17,4,1846.04,0,0.0,belize,groceries,sunday,False
17651,Spearsland,6741754,2022-04-18,5,2307.55,0,99.0,cuba,groceries,monday,False
17652,Spearsland,6741754,2022-04-19,3,1384.53,0,60.0,papua new guinea,groceries,tuesday,False
17653,Spearsland,6741754,2022-04-20,4,1846.04,0,0.0,taiwan,groceries,wednesday,False
17654,Spearsland,6741754,2022-04-21,4,1846.04,0,21.0,french guiana,groceries,thursday,False
17655,Spearsland,6741754,2022-04-22,3,1384.53,0,0.0,cambodia,groceries,friday,False
17656,Spearsland,6741754,2022-04-23,10,4615.1,0,75.0,cayman islands,groceries,saturday,False
17657,Spearsland,6741754,2022-04-24,6,2769.06,0,140.0,saint barthelemy,groceries,sunday,False
17658,Spearsland,6741754,2022-04-25,1,461.51,0,81.0,falkland islands (malvinas),groceries,monday,False
